,eventDate,decimalLatitude,decimalLongitude,genus,species
415,2000-06-03,55.57587,11.29054,Apus,Apus apus
416,2022-02-21,56.56453,8.78941,Phalacrocorax,Phalacrocorax carbo
417,2022-02-21,56.14688,10.17487,Parus,Parus major
418,1989-11-04,55.53507,12.21844,Streptopelia,Streptopelia decaocto
419,2022-02-21,55.78706,12.34345,Coccothraustes,Coccothraustes coccothraustes
420,2022-02-22,56.90796,9.39842,Emberiza,Emberiza citrinella
421,2021-09-29,56.01466,9.70316,Spinus,Spinus spinus
422,2021-09-29,55.80461,12.31437,Garrulus,Garrulus glandarius
423,2021-09-29,56.14394,10.12022,Sitta,Sitta europaea
424,2021-09-29,55.92009,11.71437,Tringa,Tringa erythropus
425,2021-09-29,56.1476,10.23615,Troglodytes,Troglodytes troglodytes
426,2021-09-29,55.62593,12.33414,Fringilla,Fringilla montifringilla
427,2021-09-29,55.78708,12.25919,Erithacus,Erithacus rubecula
428,2021-09-04,55.1545,12.09852,Anas,Anas crecca
429,2021-09-30,55.86568,8.21554,Vanellus,Vanellus vanellus
430,2021-09-30,54.98095,12.26521,Mareca,Mareca strepera
431,2021-09-14,55.33049,12.44765,Mareca,Mareca penelope
432,2021-09-29,54.55957,11.96971,Carduelis,Carduelis carduelis
433,2021-10-01,55.34448,8.47128,Ardea,Ardea cinerea
434,2021-10-01,55.9699,11.76003,Linaria,Linaria cannabina
435,2021-10-01,56.1476,10.23615,Parus,Parus major
436,2021-09-27,55.34448,8.47128,Gallinago,Gallinago gallinago
437,1980-09-20,54.64488,11.94047,Hydrocoloeus,Hydrocoloeus minutus
438,2019-06-29,55.78811,9.89607,Phalacrocorax,Phalacrocorax carbo
439,1974-02-03,55.77939,12.49684,Columba,Columba palumbus
440,2019-06-29,55.45722,12.18328,Apus,Apus apus
441,1974-01-18,55.6782,12.52257,Linaria,Linaria flavirostris
442,2019-06-29,56.11044,12.19546,Columba,Columba palumbus
443,2019-06-29,56.02107,11.99498,Alauda,Alauda arvensis
444,2019-06-30,56.22691,10.57367,Phylloscopus,Phylloscopus collybita
445,2019-06-30,55.55876,12.56006,Podiceps,Podiceps grisegena
446,2003-10-14,55.54128,8.11433,Melanitta,Melanitta fusca
447,2019-06-29,54.83547,11.14181,Passer,Passer montanus
448,2019-07-01,55.55865,8.07632,Anas,Anas crecca
449,2019-06-19,56.72339,8.25494,Sternula,Sternula albifrons
450,2019-07-01,55.70404,11.85184,Sylvia,Sylvia communis
451,1973-10-17,57.05339,8.96233,Buteo,Buteo buteo
452,2019-07-01,55.92009,11.71437,Delichon,Delichon urbicum
453,2022-02-22,55.80813,12.56612,Parus,Parus major
454,2022-02-22,55.91135,12.28466,Turdus,Turdus merula
455,2022-02-22,57.622,10.36705,Cygnus,Cygnus cygnus
456,2022-02-22,55.98049,11.87597,Ardea,Ardea cinerea
457,2022-02-22,56.34781,10.00721,Anas,Anas crecca
458,2022-02-22,54.62865,11.4293,Linaria,Linaria flavirostris
459,2022-02-22,55.39826,12.36493,Columba,Columba palumbus
460,2022-02-23,55.0021,9.35701,Fringilla,Fringilla coelebs
461,2022-02-23,56.5626,8.82089,Vanellus,Vanellus vanellus
462,2022-02-23,55.89605,11.98154,Larus,Larus canus
463,2022-02-23,55.15062,8.53867,Corvus,Corvus cornix
464,2022-02-23,55.86337,11.99586,Mareca,Mareca penelope
465,1989-11-28,55.44781,12.1972,Aegithalos,Aegithalos caudatus
466,2022-02-24,55.69608,12.34126,Branta,Branta leucopsis
467,2022-02-24,55.57767,12.64303,Falco,Falco tinnunculus
468,2022-02-24,55.26104,12.06481,Cygnus,Cygnus cygnus
469,2021-10-22,56.12872,12.28601,Rissa,Rissa tridactyla
470,2021-10-22,55.55865,8.07632,Vulpes,Vulpes vulpes
471,2021-10-22,56.03983,9.45108,Cyanistes,Cyanistes caeruleus
472,2021-10-22,55.0855,14.84544,Fringilla,Fringilla montifringilla
473,2021-10-22,55.21426,14.89429,Anser,Anser albifrons
474,2021-10-02,57.43872,10.46717,Corvus,Corvus frugilegus
475,2021-10-23,56.09432,10.51283,Columba,Columba palumbus
476,2021-10-23,55.62676,8.11733,Larus,Larus fuscus
477,2021-10-23,56.14671,12.36344,Stercorarius,Stercorarius skua
478,2021-10-23,55.71743,12.61381,Uria,Uria aalge
479,2021-10-23,55.1644,11.1627,Circus,Circus cyaneus
480,2021-10-22,55.55418,11.90922,Buteo,Buteo buteo
481,2021-10-23,55.32373,15.18358,Cepphus,Cepphus grylle
482,2021-10-23,55.97604,11.77679,Pluvialis,Pluvialis apricaria
483,2021-10-24,55.3613,11.13055,Larus,Larus argentatus
484,2021-10-20,55.91784,8.44739,Branta,Branta leucopsis
485,2024-12-14,55.81811,12.53711,Aegithalos,Aegithalos caudatus
486,2024-12-14,55.55633,11.28477,Phalacrocorax,Phalacrocorax carbo
487,2024-12-14,56.56453,8.78941,Aythya,Aythya fuligula
488,2015-04-08,57.53165,10.2911,Prunella,Prunella modularis
489,2024-12-14,55.91169,8.38326,Ardea,Ardea alba
490,2024-12-14,56.19801,10.17382,Columba,Columba palumbus
491,2024-12-15,56.72231,9.08281,Numenius,Numenius arquata
492,2024-12-15,54.81929,11.09007,Larus,Larus argentatus
493,2023-05-16,56.51906,10.57822,Phoenicurus,Phoenicurus phoenicurus
494,1980-02-20,56.15345,10.18803,Cygnus,Cygnus olor
495,2024-12-16,55.76097,12.38852,Parus,Parus major
496,2024-12-16,55.4991,12.20547,Tadorna,Tadorna tadorna
497,1980-03-06,56.14394,10.12022,Ardea,Ardea cinerea
498,2024-12-16,55.91969,12.50783,Strix,Strix aluco
499,2024-12-17,55.92009,11.71437,Phalacrocorax,Phalacrocorax carbo
500,2024-12-17,55.70437,12.41833,Chroicocephalus,Chroicocephalus ridibundus
501,2024-12-17,56.4425,10.96145,Mergus,Mergus serrator
502,1980-03-27,56.14394,10.12022,Mareca,Mareca penelope
503,2024-12-16,55.38989,8.39633,Larus,Larus cachinnans
504,2024-12-18,55.78863,12.38273,Turdus,Turdus merula
505,1980-04-08,56.14394,10.12022,Fulica,Fulica atra
506,1980-04-11,56.14394,10.12022,Fringilla,Fringilla coelebs
507,2024-12-18,55.47263,9.95344,Parus,Parus major
508,2024-12-19,55.95877,11.76491,Pica,Pica pica
509,2024-12-19,56.41439,10.85668,Buteo,Buteo buteo
510,2024-12-19,54.89888,10.05268,Anas,Anas acuta
511,2024-12-19,56.15398,10.66805,Turdus,Turdus merula
512,2024-12-19,55.43206,9.42824,Gallinago,Gallinago gallinago
513,2000-02-27,55.78836,12.57337,Alauda,Alauda arvensis
514,2024-12-21,56.56288,8.89634,Branta,Branta leucopsis
515,1981-03-20,56.37555,10.64831,Cygnus,Cygnus columbianus
516,2024-12-22,55.70453,9.55779,Passer,Passer domesticus
517,2020-10-01,55.55865,8.07632,Somateria,Somateria mollissima
518,1980-07-20,55.60134,12.3712,Calidris,Calidris canutus
519,2020-09-30,55.5405,10.5058,Branta,Branta leucopsis
520,1980-07-27,55.60134,12.3712,Larus,Larus canus
521,2020-09-24,57.0513,10.37688,Somateria,Somateria mollissima
522,1980-07-27,55.63353,12.35748,Prunella,Prunella modularis
523,2020-10-02,54.62518,11.47964,Calidris,Calidris alpina
524,2020-10-02,55.80392,8.1819,Ardea,Ardea alba
525,2020-10-03,55.34448,8.47128,Motacilla,Motacilla alba
526,2020-10-02,55.87309,9.08571,Sturnus,Sturnus vulgaris
527,2020-10-03,55.07849,8.53575,Emberiza,Emberiza schoeniclus
528,2020-10-03,55.1545,12.09852,Somateria,Somateria mollissima
529,2020-10-03,55.70174,9.5078,Phalacrocorax,Phalacrocorax carbo
530,2020-10-03,56.02845,9.43725,Pyrrhula,Pyrrhula pyrrhula
531,2020-10-04,56.01767,9.43024,Garrulus,Garrulus glandarius
532,2020-10-04,56.17464,9.37703,Mareca,Mareca penelope
533,2021-10-24,55.79472,12.13128,Mareca,Mareca strepera
534,2021-10-24,55.69359,9.2606,Buteo,Buteo buteo
535,2021-10-24,55.08762,14.7021,Branta,Branta bernicla
536,2021-10-24,56.7167,8.56253,Numenius,Numenius arquata
537,2021-10-24,54.82155,9.25371,Regulus,Regulus regulus
538,2021-10-16,55.53441,8.24652,Troglodytes,Troglodytes troglodytes
539,2021-10-25,55.61274,12.37731,Anthus,Anthus pratensis
540,2021-10-25,55.61467,11.90433,Buteo,Buteo buteo
541,2021-10-24,55.10609,15.14304,Coloeus,Coloeus monedula
542,2021-10-24,55.5336,8.19127,Lepus,Lepus europaeus
543,2021-10-25,57.74509,10.63559,Melanitta,Melanitta nigra
544,2021-10-25,55.56112,12.5598,Tachybaptus,Tachybaptus ruficollis
545,2021-10-26,56.03983,9.45108,Columba,Columba palumbus
546,2021-10-26,54.80593,11.10382,Branta,Branta leucopsis
547,2021-10-26,55.51066,9.8391,Buteo,Buteo buteo
548,2021-10-26,55.92838,12.52696,Linaria,Linaria flavirostris
549,2026-02-06,54.90911,9.78316,Larus,Larus argentatus
550,2026-02-07,56.22026,10.03981,Spinus,Spinus spinus
551,2026-02-08,55.44269,10.56577,Numenius,Numenius arquata
552,2026-02-08,54.83547,11.14181,Parus,Parus major
553,2026-02-08,56.03983,9.45108,Fringilla,Fringilla coelebs
554,2026-02-09,56.09505,12.45814,Somateria,Somateria mollissima
555,2026-02-17,55.84966,12.42527,Chloris,Chloris chloris
556,2026-02-16,55.58485,12.25624,Coloeus,Coloeus monedula
557,2022-03-19,55.28929,14.76669,Mareca,Mareca penelope
558,2022-03-19,54.95282,11.99336,Haematopus,Haematopus ostralegus
559,2022-03-19,55.55633,11.28477,Bucephala,Bucephala clangula
560,2022-03-19,56.14275,10.07385,Panurus,Panurus biarmicus
561,2022-03-19,56.13989,10.13843,Coccothraustes,Coccothraustes coccothraustes
562,2022-03-19,55.40199,11.56499,Pica,Pica pica
563,2022-03-19,55.60664,11.16448,Columba,Columba palumbus
564,2022-03-19,55.95944,11.59546,Podiceps,Podiceps grisegena
565,2022-03-19,57.74509,10.63559,Gavia,Gavia stellata
566,2022-03-20,55.61815,8.4012,Lymnocryptes,Lymnocryptes minimus
567,2022-03-20,55.9731,12.40632,Phylloscopus,Phylloscopus collybita
568,2022-03-20,56.27309,8.1517,Lophophanes,Lophophanes cristatus
569,2022-03-20,54.93399,8.6914,Alauda,Alauda arvensis
570,2022-03-20,55.22325,9.99703,Fringilla,Fringilla montifringilla
571,2022-03-20,55.78706,12.34345,Grus,Grus grus
572,2022-03-20,55.47044,12.19702,Larus,Larus argentatus
573,2022-03-20,56.94312,10.01199,Columba,Columba palumbus
574,2022-03-21,56.70302,10.25882,Tadorna,Tadorna tadorna
575,2022-03-21,56.02107,11.99498,Saxicola,Saxicola rubicola
576,2022-03-21,55.39676,11.53599,Troglodytes,Troglodytes troglodytes
577,2022-03-21,56.88066,10.20118,Milvus,Milvus milvus
578,2022-03-21,55.92649,12.49926,Alauda,Alauda arvensis
579,2022-03-22,55.95221,11.53858,Saxicola,Saxicola rubicola
580,2022-03-22,54.97052,9.87555,Anas,Anas platyrhynchos
581,2022-03-22,55.4991,12.20547,Vanellus,Vanellus vanellus
582,2022-03-22,55.92838,12.52696,Saxicola,Saxicola rubicola
583,2022-03-22,56.41119,10.93306,Motacilla,Motacilla alba
584,1990-05-01,55.76122,12.53695,Anthus,Anthus trivialis
585,2022-03-23,55.74581,12.00177,Anas,Anas platyrhynchos
586,2022-03-23,56.4563,9.98329,Corvus,Corvus frugilegus
587,2022-03-23,54.61463,11.44698,Saxicola,Saxicola rubicola
588,2022-03-24,56.546,8.76049,Recurvirostra,Recurvirostra avosetta
589,1983-05-20,57.75166,10.60397,Stercorarius,Stercorarius parasiticus
590,2020-10-11,55.18562,11.6436,Corvus,Corvus frugilegus
591,2020-12-08,55.96065,11.72375,Turdus,Turdus merula
592,2020-12-08,56.15036,10.18839,Phoenicurus,Phoenicurus ochruros
593,2020-12-08,55.85446,8.23863,Buteo,Buteo buteo
594,2020-11-14,55.89963,8.3938,Branta,Branta leucopsis
595,2020-12-08,56.41635,8.17516,Falco,Falco tinnunculus
596,2020-12-09,55.59966,12.36437,Chloris,Chloris chloris
597,2020-12-09,54.92311,9.32153,Turdus,Turdus pilaris
598,2020-12-09,55.0032,10.8593,Aythya,Aythya ferina
599,2020-12-09,56.03909,12.12409,Mergus,Mergus merganser
600,2020-12-10,57.622,10.36705,Buteo,Buteo buteo
601,2020-12-10,54.7699,11.87553,Chroicocephalus,Chroicocephalus ridibundus
602,1983-03-17,55.60134,12.3712,Mareca,Mareca penelope
603,2020-12-11,55.94436,11.75443,Corvus,Corvus corax
604,2020-12-11,56.0835,9.10984,Cygnus,Cygnus cygnus
605,2020-12-11,55.23874,12.11714,Milvus,Milvus milvus
606,2020-12-11,55.92838,12.52696,Carduelis,Carduelis carduelis
607,2020-11-27,55.33049,12.44765,Mergus,Mergus serrator
608,2020-12-12,56.52401,8.78611,Fringilla,Fringilla coelebs
609,2020-12-12,56.15043,10.25024,Plectrophenax,Plectrophenax nivalis
610,1999-10-23,54.55957,11.96971,Circus,Circus cyaneus
611,2020-12-12,55.5841,12.53318,Tadorna,Tadorna tadorna
612,2020-12-12,55.62797,12.5182,Bucephala,Bucephala clangula
613,2020-12-12,56.00453,9.40511,Loxia,Loxia curvirostra
614,2020-12-13,55.54978,12.24518,Corvus,Corvus cornix
615,2020-12-13,55.08823,8.55691,Strix,Strix aluco
616,2020-12-13,55.88494,11.52739,Pluvialis,Pluvialis squatarola
617,2020-12-13,56.0643,12.54149,Cygnus,Cygnus olor
618,2020-12-13,55.49048,11.50883,Fringilla,Fringilla coelebs
619,2020-12-13,55.66688,11.79533,Branta,Branta leucopsis
620,2020-12-13,56.53159,10.82412,Melanitta,Melanitta nigra
621,2024-09-11,56.4563,9.98329,Falco,Falco tinnunculus
622,2024-09-12,55.70705,12.47424,Columba,Columba livia
623,2024-09-13,55.55633,11.28477,Milvus,Milvus milvus
624,2024-09-13,54.99528,10.54283,Sturnus,Sturnus vulgaris
625,2024-09-13,56.21593,10.22449,Corvus,Corvus cornix
626,2024-09-14,55.2811,12.4416,Hirundo,Hirundo rustica
627,2024-09-15,55.84773,11.49568,Phalacrocorax,Phalacrocorax carbo
628,2024-09-16,55.65128,12.58561,Gallinula,Gallinula chloropus
629,2024-09-13,54.831,11.77057,Gallinago,Gallinago gallinago
630,2024-09-17,55.12335,8.66833,Recurvirostra,Recurvirostra avosetta
631,2024-09-17,56.00329,8.1226,Podiceps,Podiceps grisegena
632,1966-05-19,55.66267,12.03535,Chroicocephalus,Chroicocephalus ridibundus
633,2024-09-17,57.09351,9.67993,Haliaeetus,Haliaeetus albicilla
634,2024-09-17,55.88494,11.52739,Numenius,Numenius arquata
635,2024-09-17,55.92838,12.52696,Mareca,Mareca penelope
636,2024-09-18,55.62725,8.28099,Hirundo,Hirundo rustica
637,2024-10-16,54.87363,9.67565,Larus,Larus canus
638,2024-10-16,55.70705,12.47424,Parus,Parus major
639,2024-10-16,55.68997,8.17078,Gallinago,Gallinago gallinago
640,2024-10-16,55.27965,8.55921,Buteo,Buteo lagopus
641,2024-10-16,56.36389,10.37155,Parus,Parus major
642,2024-10-17,55.70705,12.47424,Accipiter,Accipiter nisus
643,2024-10-17,55.68842,8.22635,Tachybaptus,Tachybaptus ruficollis
644,2024-10-17,54.55957,11.96971,Phalacrocorax,Phalacrocorax carbo
645,2024-09-27,54.72742,10.7089,Pernis,Pernis apivorus
646,2024-10-17,55.27965,8.55921,Circus,Circus cyaneus
647,2024-10-17,57.74509,10.63559,Rissa,Rissa tridactyla
648,2024-10-17,56.0573,12.5416,Haliaeetus,Haliaeetus albicilla
649,2024-10-18,56.02147,10.24669,Vanellus,Vanellus vanellus
650,2024-10-18,55.98049,11.87597,Morus,Morus bassanus
651,2024-10-17,54.62518,11.47964,Corvus,Corvus corax
652,1986-11-09,56.14394,10.12022,Larus,Larus canus
653,2017-07-19,56.4425,10.96145,Tringa,Tringa nebularia
654,2017-07-24,56.21593,10.22449,Larus,Larus marinus
655,2017-07-24,55.79314,12.41863,Alcedo,Alcedo atthis
656,2017-07-25,55.92009,11.71437,Bucephala,Bucephala clangula
657,2017-07-24,54.6614,11.33827,Acrocephalus,Acrocephalus schoenobaenus
658,2017-07-25,55.27321,12.3899,Loxia,Loxia curvirostra
659,2017-07-26,55.96473,11.99915,Actitis,Actitis hypoleucos
660,2017-07-26,55.55543,12.57515,Charadrius,Charadrius hiaticula
661,2017-07-26,57.02804,9.07891,Cygnus,Cygnus olor
662,2017-07-26,55.02635,15.12148,Passer,Passer montanus
663,1977-06-01,55.71758,12.50708,Spatula,Spatula clypeata
664,2017-07-27,55.88906,8.22652,Limosa,Limosa limosa
665,2017-07-27,56.55759,8.89472,Anser,Anser anser
666,2017-07-28,55.4991,12.20547,Calidris,Calidris canutus
667,2017-07-12,54.95713,10.6913,Haematopus,Haematopus ostralegus
668,2017-07-28,55.15906,11.14373,Phalacrocorax,Phalacrocorax carbo
669,2010-04-14,55.59205,12.53807,Anas,Anas platyrhynchos
670,2010-04-17,56.04836,9.6653,Anas,Anas crecca
671,2010-04-17,54.67269,11.72426,Phasianus,Phasianus colchicus
672,2010-04-12,56.25321,10.72662,Milvus,Milvus milvus
673,2010-04-11,55.27965,8.55921,Circus,Circus aeruginosus
674,2010-04-18,56.29552,10.45786,Hirundo,Hirundo rustica
675,1991-06-05,56.18523,10.05734,Falco,Falco tinnunculus
676,2010-04-16,55.69608,12.34126,Linaria,Linaria cannabina
677,2010-04-19,55.6735,12.51414,Pica,Pica pica
678,2010-04-19,54.89381,9.89913,Tadorna,Tadorna tadorna
679,2010-04-19,55.98195,10.55096,Turdus,Turdus philomelos
680,2010-04-19,55.96455,12.3946,Sturnus,Sturnus vulgaris
681,2010-04-20,55.21389,11.46285,Sylvia,Sylvia atricapilla
682,2010-04-20,54.81769,11.10615,Spatula,Spatula clypeata
683,2010-04-20,54.86138,11.64472,Tringa,Tringa nebularia
684,2010-04-15,56.25929,10.34315,Circus,Circus aeruginosus
685,2024-08-20,55.55865,8.07632,Sturnus,Sturnus vulgaris
686,2024-08-20,55.83152,8.17444,Circus,Circus aeruginosus
687,2024-08-20,55.02271,9.59892,Ardea,Ardea cinerea
688,2024-08-20,55.93525,12.33724,Apus,Apus apus
689,2024-08-20,55.57055,12.23468,Coloeus,Coloeus monedula
690,2024-08-20,54.55957,11.96971,Hippolais,Hippolais icterina
691,2024-08-21,54.99528,10.54283,Hirundo,Hirundo rustica
692,2024-08-21,55.61363,10.60672,Pluvialis,Pluvialis squatarola
693,2024-08-21,57.19422,9.81416,Emberiza,Emberiza citrinella
694,2024-08-21,55.61274,12.37731,Riparia,Riparia riparia
695,2024-08-22,54.81929,11.09007,Phalacrocorax,Phalacrocorax carbo
696,2024-08-20,55.5841,12.53318,Calidris,Calidris ferruginea
697,2017-05-05,57.75166,10.60397,Gavia,Gavia arctica
698,2024-08-22,55.18208,12.10146,Calidris,Calidris pugnax
699,2024-08-23,55.46211,11.7945,Perdix,Perdix perdix
700,2016-05-13,57.74509,10.63559,Falco,Falco subbuteo
701,2024-11-26,55.61274,12.34719,Ardea,Ardea cinerea
702,2024-11-27,56.02107,11.99498,Linaria,Linaria flavirostris
703,2024-11-27,55.77966,12.33486,Panurus,Panurus biarmicus
704,2024-11-27,57.53149,9.9194,Erithacus,Erithacus rubecula
705,1999-05-10,57.75103,10.6084,Circus,Circus cyaneus
706,2024-12-03,55.715,12.11257,Chloris,Chloris chloris
707,2024-12-05,54.87363,9.67565,Corvus,Corvus frugilegus
708,2024-12-05,54.55957,11.96971,Cygnus,Cygnus olor
709,2024-12-06,55.45915,11.88861,Mergellus,Mergellus albellus
710,2024-12-07,55.61129,12.19743,Larus,Larus canus
711,2024-12-07,55.64833,12.30405,Falco,Falco tinnunculus
712,2024-12-04,56.44767,10.81551,Circus,Circus cyaneus
713,2024-12-09,56.06155,9.43847,Corvus,Corvus corax
714,2024-12-10,55.77966,12.33486,Coccothraustes,Coccothraustes coccothraustes
715,2024-12-10,54.84651,11.61756,Mareca,Mareca strepera
716,1999-07-17,55.1545,12.09852,Gallinago,Gallinago gallinago
717,2024-12-12,56.01767,9.43024,Phalacrocorax,Phalacrocorax carbo
718,2024-12-12,55.10951,10.16785,Branta,Branta leucopsis
719,2024-12-12,55.92918,9.20786,Cygnus,Cygnus columbianus
720,2024-12-12,55.49725,10.60672,Arenaria,Arenaria interpres
721,2024-12-13,55.96292,12.2594,Strix,Strix aluco
722,2024-12-14,57.0672,9.83777,Corvus,Corvus corax
723,2024-12-14,56.56453,8.78941,Lepus,Lepus europaeus
724,2024-12-14,55.38249,12.38259,Cygnus,Cygnus olor
725,2024-12-15,56.17464,9.37703,Mergellus,Mergellus albellus
726,2024-12-15,55.48536,11.79511,Columba,Columba palumbus
727,2024-12-15,56.56288,8.89634,Ardea,Ardea cinerea
728,2024-12-16,55.52932,11.45299,Corvus,Corvus frugilegus
729,2024-12-16,56.4425,10.96145,Somateria,Somateria mollissima
730,2024-12-15,55.68316,11.19269,Streptopelia,Streptopelia decaocto
731,2024-12-17,54.93629,12.51639,Mergus,Mergus serrator
732,2024-12-17,57.03576,8.5611,Troglodytes,Troglodytes troglodytes
733,2024-09-19,55.77966,12.33486,Rallus,Rallus aquaticus
734,2024-09-20,56.13211,10.13409,Phalacrocorax,Phalacrocorax carbo
735,2024-09-08,56.51972,10.42147,Columba,Columba palumbus
736,2024-09-22,56.12721,9.98923,Passer,Passer montanus
737,2024-09-22,55.70705,12.47424,Sciurus,Sciurus vulgaris
738,2024-09-23,54.95956,11.27836,Ardea,Ardea cinerea
739,2024-09-25,54.72724,10.68963,Mareca,Mareca penelope
740,2024-09-25,54.99669,10.88079,Ardea,Ardea alba
741,2024-09-28,56.27316,10.06518,Corvus,Corvus frugilegus
742,2024-09-29,56.14371,10.68092,Hirundo,Hirundo rustica
743,1978-09-20,56.14394,10.12022,Motacilla,Motacilla alba
744,2024-08-11,55.69608,12.34126,Delichon,Delichon urbicum
745,2024-10-02,55.96594,12.2912,Accipiter,Accipiter nisus
746,2024-10-02,55.91135,12.28466,Columba,Columba livia
747,2024-10-04,56.4563,9.98329,Anthus,Anthus pratensis
748,2024-10-04,55.03461,9.50717,Phalacrocorax,Phalacrocorax carbo
749,2024-10-04,56.98766,9.63175,Fulica,Fulica atra
750,2024-10-06,55.97604,11.77679,Larus,Larus argentatus
751,2024-10-06,55.55633,11.28477,Corvus,Corvus cornix
752,2024-10-08,54.79084,11.60584,Buteo,Buteo buteo
753,2024-10-10,55.12684,10.38102,Ardea,Ardea alba
754,2024-10-11,55.56652,12.28637,Somateria,Somateria mollissima
755,2024-10-12,55.33049,12.44765,Spinus,Spinus spinus
756,2024-10-12,55.56837,12.56758,Lullula,Lullula arborea
757,2024-10-14,55.14605,10.96135,Buteo,Buteo buteo
758,2024-10-15,55.92027,8.42611,Anas,Anas platyrhynchos
759,2024-10-16,55.35937,8.43198,Phylloscopus,Phylloscopus collybita
760,2024-10-17,55.14671,11.14893,Buteo,Buteo lagopus
761,2024-10-18,55.55625,8.13463,Phylloscopus,Phylloscopus inornatus
762,2024-10-19,56.07542,12.3217,Anser,Anser anser
763,2024-10-20,54.83815,9.72687,Cyanistes,Cyanistes caeruleus
764,2024-10-20,55.92275,11.62893,Ardea,Ardea cinerea
765,1969-12-06,55.65424,12.44261,Turdus,Turdus merula
766,2025-11-05,56.10445,10.23191,Sciurus,Sciurus vulgaris
767,2025-11-05,55.7572,11.68307,Cyanistes,Cyanistes caeruleus
768,2025-11-05,56.01195,9.4841,Passer,Passer montanus
769,2025-11-05,55.9699,11.76003,Somateria,Somateria mollissima
770,2025-11-05,56.14275,10.07385,Pica,Pica pica
771,2025-11-05,55.92838,12.52696,Branta,Branta leucopsis
772,2025-11-05,55.56112,12.5598,Buteo,Buteo buteo
773,1970-04-04,55.60134,12.3712,Anthus,Anthus pratensis
774,2025-11-06,55.12335,8.66833,Anser,Anser brachyrhynchus
775,2025-11-06,57.58717,10.19133,Dendrocopos,Dendrocopos major
776,2025-11-06,57.05988,9.95451,Cygnus,Cygnus olor
777,2025-11-06,57.03152,8.6131,Troglodytes,Troglodytes troglodytes
778,2025-10-23,56.14733,10.5427,Ardea,Ardea cinerea
779,2025-11-03,55.33049,12.44765,Buteo,Buteo buteo
780,2025-11-06,55.75167,12.39889,Regulus,Regulus regulus
781,2015-10-13,55.87295,10.01767,Cygnus,Cygnus olor
782,2015-10-13,54.92139,8.64934,Branta,Branta leucopsis
783,2015-10-11,55.55865,8.07632,Emberiza,Emberiza schoeniclus
